ArticleId,Text,Category
2133,what s next for next-gen consoles  the next generation of video games consoles are in development but what will the new machines mean for games firms and consumers  we may not know when they will be released  what they will be called or even what they will be able to do but one thing is certain - they are coming. sony  microsoft and nintendo are all expected to release new machines in the next 18 months. the details of playstation 3  xbox 2 (codename xenon) and nintendo s so-called revolution are still to be finalised but developers are having to work on titles for the new machines regardless.   we know maybe what the ps3 will do  but we can only guess   said rory armes  studio general manager for video game giant electronic arts in europe.  it s a horrendous effort in the first year   he admitted. microsoft had delivered development kits to ea  said mr armes  but he said the company was still waiting on sony and nintendo to send kits. although the details may not be nailed down  mr armes said ea was beginning to get a sense of the capabilities of the new machines.  the rumours are that playstation 3 will have a little more under the hood [than xbox 2]   he said.   microsoft is obviously a software company first and foremost  while sony has more experience in hardware. i think sony will be able to push more into a box at cost.   what is certain is that the new machines will provide great leaps in processing and graphical power. it is also likely that they will contain convergence technologies to make the machines more of an entertainment hub. at the consumer electronics show in las vegas microsoft boss bill gates said xbox 2 would be part of his vision of the digital lifestyle. while short on detail  he painted a picture of a machine that would complement a pc and offer  great video gaming but video gaming for a broader set of people  more communications  more media  more connectivity . sony is thought to have a similar vision for ps3 while nintendo remain focused on a machine purely for games.  until it is clear precisely what the new machines can do  developers are working on a first round of titles to harness the new horsepower. gary dunn  development director at codemasters  said the company had a central technology group which was at the forefront of preparing for the next generation of consoles.  we are working on new libraries of effects. a lot of the major techniques are already out there and in use in pc gaming  such as pixel shaders and normal mapping.   mr dunn said he expected the introduction of real-world physics to be a major part of the new consoles.  we want to increase that level of immersion and realism in gaming to people can lose themselves in a game.  in the first year at least  developers said gamers should not expect games which harness the full potential of the machines. graphical spit and polish and better physics in line with the capabilities of current high-end graphics cards for pcs should be expected. simon gardner  president of climax s action studio  said:  it s definitely an exciting time. we want to give more freedom to the player. we want to give players an emotional connection to the characters they play.  the environments will be much more believable and dramatic  growing and changing as you play.  there will be a breadth of effects  more involving worlds to play in.   it s a bit like being an artist and being given a bigger canvas and a smaller brush. we re being given more tools.  for the average consumer  we can get things of a more filmic quality.  gerhard florin  head of ea in europe  said gamers should expect titles that blur the line between films and video games. many will be sceptical - gamers were given similar predictions during the last transition of console hardware - but this time it would seem to be more likely.  ps3 will provide graphics indistinguishable from movies   said mr florin. he said the distribution method for games would also change radically in the next round of consoles.  a gamer could buy a starter disc for 10 euros. when he goes home he goes online and he could buy ai and levels as you go.   it s much smarter if you can get levels as you go.  mr armes warned that developers still had to learn how to tell stories effectively in the medium.  in some ways we are trying to forget about the hardware  go in the opposite direction. we have been very bad at letting technology design our creativity.  what we have to do as a company is start ignoring the technology and learning our craft in telling stories.  mr gardner agreed:  we can thrown more polygons around and have better ai but if it doesn t make for a better game then that s not very useful.  developers will certainly have the tools with the new machines  but how they employ them is still to be decided.,tech
513,digital guru floats sub-$100 pc nicholas negroponte  chairman and founder of mit s media labs  says he is developing a laptop pc that will go on sale for less than $100 (£53).  he told the bbc world service programme go digital he hoped it would become an education tool in developing countries. he said one laptop per child could be   very important to the development of not just that child but now the whole family  village and neighbourhood . he said the child could use the laptop like a text book. he described the device as a stripped down laptop  which would run a linux-based operating system   we have to get the display down to below $20  to do this we need to rear project the image rather than using an ordinary flat panel.   the second trick is to get rid of the fat   if you can skinny it down you can gain speed and the ability to use smaller processors and slower memory.  the device will probably be exported as a kit of parts to be assembled locally to keep costs down. mr negroponte said this was a not for profit venture  though he recognised that the manufacturers of the components would be making money. in 1995 mr negroponte published the bestselling being digital  now widely seen as predicting the digital age. the concept is based on experiments in the us state of maine  where children were given laptop computers to take home and do their work on.  while the idea was popular amongst the children  it initially received some resistance from the teachers and there were problems with laptops getting broken. however  mr negroponte has adapted the idea to his own work in cambodia where he set up two schools together with his wife and gave the children laptops.  we put in 25 laptops three years ago   only one has been broken  the kids cherish these things  it s also a tv a telephone and a games machine  not just a textbook.  mr negroponte wants the laptops to become more common than mobile phones but conceded this was ambitious.  nokia make 200 million cell phones a year  so for us to claim we re going to make 200 million laptops is a big number  but we re not talking about doing it in three or five years  we re talking about months.  he plans to be distributing them by the end of 2006 and is already in discussion with the chinese education ministry who are expected to make a large order.  in china they spend $17 per child per year on textbooks. that s for five or six years  so if we can distribute and sell laptops in quantities of one million or more to ministries of education that s cheaper and the marketing overheads go away.,tech
1185,man auctions ad space on forehead a 20-year-old us man is selling advertising space on his forehead to the highest bidder on website ebay.  andrew fisher  from omaha  nebraska  said he would have a non-permanent logo or brand name tattooed on his head for 30 days.  the way i see it i m selling something i already own; after 30 days i get it back   he told the bbc today programme. mr fisher has received 39 bids so far  with the largest bid currently at more than $322 (£171).  the winner will be able to send me a tattoo or have me go to a tattoo parlour and get a temporary ink tattoo on my forehead and this will be something they choose  a company name or domain name  perhaps their logo   he told the radio 4 programme.  on the online auction  mr fisher describes himself as an  average american joe  give or take . his sales pitch adds:  take advantage of this radical advertising campaign and become a part of history.  mr fisher said that while he would accept any brand name or logo   i wouldn t go around with a swastika or anything racial . he added:  i wouldn t go around with 666  the mark of the beast.  other than that i wouldn t promote anything socially unacceptable such as adult websites or stores.  he said he would use the money to pay college - he is planning to study graphic design. the entrepreneur said his mother was initially surprised by his decision but following all the media attention she felt he was  thinking outside the box .,tech
820,mobile gaming takes off in india gaming on the move is one of the fastest-growing activities among the tech-savvy in india  says a report.  the indian mobile gaming market is expected to generate about $26m (£13.8m) by the end of 2004  according to market analysts in-stat/mdr. in october  mobile phone users grew by 1.4 million to 44.9 million  overtaking the number of landlines  said the telecom regulatory authority of india. analysts say cheap rates and a huge youth market is driving the market. india has a large population of under-25s  and many in urban areas are fast adopting mobiles as must-have gadgets.  india s mobile gaming market will bring in about $336m (£178m) by 2009  according to the report. mobile gaming is expected to explode globally over the next few years. analysts predict that 220 million people will be playing games on phones by 2009  generating billions for mobile companies.  services other than just voice calls which are offered by mobile operators in india have  as a result of the huge rise in subscribers  grown significantly and rapidly.  the growth of this market sector has attracted publishers  developers  animators  musicians  and content providers  and is also stimulating the development of innovative business models   said clint wheelock  director of in-stat/mdr s wireless research group.   mobile gaming is not just about fun; it also represents one key element of a rich mobile entertainment experience for consumers  and a lucrative market opportunity for industry players.  currently  india has six big games developers and four mobile operators that offer games to their subscribers  said the report. according to in-stat/mdr  it is tipped to make up one of the most important markets in the next wave of mobile multimedia growth.  in january 2003  there were only 10 million mobile subscribers in india. many choose mobiles in rural areas in order to bypass poorer telecoms infrastructure. despite this  the penetration rate is still much lower that other countries. less than 20% of india s total population own a mobile in india  compared to well over 50% in most european countries. the trend echoes the uptake of mobiles in many developing economies  which continues to grow as people opt to leapfrog slower and more expensive state-run fixed-line operators.,tech
883,web logs aid disaster recovery some of the most vivid descriptions of the devastation in southern asia are on the internet - in the form of web logs or blogs.  bloggers have been offering snapshots of information from around the region and are also providing some useful information for those who want to help. indian writer rohit gupta edits a group blog called dogs without borders. when he created it  the site was supposed to be a forum to discuss relations between india and pakistan. but in the wake of sunday s tsunami  mr gupta and his fellow bloggers switched gears.  they wanted to blog the tsunami and its aftermath. one sri lankan blogger in the group goes by the online name morquendi. with internet service disrupted by the tsunami  morquendi started sending sms text messages via cell phone from the affected areas of sri lanka.  we started publishing these smses   says mr gupta.   morquendi was describing scenes like 1 600 bodies washed up on a shore  and people burying  and burying and burying them. people digging holes with their hands. and this was coming through an sms message.  we didn t have visual accounts on radio or on tv  or in the print media.  soon  thousands of web users around the world were logging on to read morquendi s first hand accounts. in one message  morquendi wrote about a sri lankan woman who was running home with a friend when the wave hit.  she was being swept away   morquendi s message read.  she grabbed a tree with one hand and her friend with the other. she says she watched the water pull her friend away.  mr gupta says the power of morquendi s text message blogs was palpable.  he was running around  looking for friends  burying bodies  carrying bodies   mr gupta says of morquendi.  i can t even begin to imagine the psychological state he was in when he was sending us reports  and doing the relief work at the same time.  he was caught between being a journalist and being a human being.   others blogs are helping to spread information about relief efforts. dina mehta is an indian blogger who s helping with the newly created south east asia earthquake and tsunami blog. she says the blog is not meant to be filled with first person accounts.  what we re doing is we re building a resource   she says.  anyone who says  ok  i want to come and do some work in india  volunteer in india  or in sri lanka or malaysia  this is the sort of one-stop-shop that they can come to for all sorts of resources - emergency help lines  relief agencies  aid agencies  contacts for them etc.   ms mehta also says she wishes that governments in the region would realise the power of blogs.  imagine if they had this resource available to them  if there was a disaster  how quickly you could funnel aid in  and get people to help   she says. bloggers in the united states are also getting involved. ramdhan yadav kotamaraja is originally from india  but now lives in dallas. mr kotamaraja wanted to help those affected by the tsunami by pooling money with concerned friends. so  he set up an online payment system on his website. then  says mr kotamaraja  the blogging world found out.  all my blogger friends started linking up my site  and i saw a lot of people other than my friends. i d say 70% of the donations came from people i don t know.  it s simply unbelievable to me  that people that i don t know will come and start donating.  news spreads quickly on weblogs  a phenomenon that helps bloggers expand their audience and scope. in sri lanka  blogger morquendi is recruiting others to help. one recruit calls himself heretic. in one of his latest posts  heretic asks:  have you ever seen fishing trawlers on the road  ever seen a bus inside a house   well   heretic writes   that was just the least affected areas - so you can just imagine - or can you   he concludes:  keep it blogged.   clark boyd is technology correspondent for the world  a bbc world service and wgbh-boston co-production.,tech
801,more women turn to net security older people and women are increasingly taking charge of protecting home computers against malicious net attacks  according to a two-year study.  the number of women buying programs to protect pcs from virus  spam and spyware attacks rose by 11.2% each year between 2002 and 2004. the study  for net security firm preventon  shows that security messages are reaching a diversity of surfers. it is thought that 40% of those buying home net security programs are retired. for the last three years  that has gone up by an average of 13.2%. but more retired women (53%) were buying security software than retired men. the research reflects the changing stereotype and demographics of web users  as well as growing awareness of the greater risks that high-speed broadband net connections can pose to surfers.  the study predicts that 40% of all home pc net security buyers will be women in 2005. they could even overtake men as the main buyers by 2007  if current rates persist  according to the research.  i think older people have become more vigilant about protecting their pcs as we tend to be more cautious and want an insurance policy in case something does go wrong   said one over-60 woman who took part in the research.   you started off with young male stereotype computer users for last 10 years   paul goosens  head of preventon told the bbc news website.  now we are seeing real people - both sexes and very often it is women who have more access at home.  but net service providers still need to take more responsibility in making sure people are educated about net threats before they go online  particuarly if they are new to broadband  he said.  programs also need to be tailored so that they can be installed by dial-up users with a slower connection too  said mr goosens. security software should be easy to use  with simple interfaces and instructions written in non-technical language  he added. the nature of the security threats are also becoming more than just about e-mail viruses. high-profile complaints about rogue diallers  and spyware or other programs that surreptitiously install themselves on computers  have also raised awareness about the need to have a combination of anti-virus  firewall and spyware-removal programs too. without protection  these kinds of programs can be picked up just through surfing the web normally.  more than 30 000 pcs a day globally are being recruited into networks that spread spam and viruses  a study from security from symantec showed last year. viruses written to make headlines by infecting millions are also getting rarer  according to net security experts. programs are being unleashed to directly profit criminal gangs  many based in eastern europe  over those which are designed to show off technical skills or cause nuisance. the research shows that more people are taking these criminal net threats more seriously because  said mr goosens  they are reported in the press much more.  you are seeing older users being educated by the media and are seeing them picking up on this threat. they are asking the right questions   he explained.  it is more likely the younger users who naively assume that because they are using a reputable service provider  that they are safe to connect to the net.  an unprotected computer on a broadband connection can be breached and infected with viruses or spyware within minutes. by the end of the year it is thought that more than 30% of uk homes will have broadband net access. in july last year  the number of uk households accessing the net via broadband surpassed those using dial-up for the first time  according to the office of national statistics.,tech
1182,apple unveils low-cost  mac mini  apple has unveiled a new  low-cost macintosh computer for the masses  billed as the mac mini.  chief executive steve jobs showed off the new machine at his annual macworld speech  in san francisco. the $499 macintosh  sold for £339 in the uk  was described by jobs as the  most important mac  made by apple. mr jobs also unveiled the ipod shuffle  a new music player using cheaper flash memory rather than hard drives  which are used in more expensive ipods.  the new computer shifts the company into new territory - traditionally  the firm is known as a design and innovation-led firm rather than as a mass-market manufacturer. the mac mini comes without a monitor  keyboard and mouse  and a second version with a larger hard drive will also be sold for $599.  the machine - which will be available from 22 january - was described by jobs as  byodkm... bring your own display  keyboard  and mouse . in an attempt to win over windows pc customers  mr jobs said it would appeal to people thinking of changing operating systems.  people who are thinking of switching will have no more excuses   he said.  it s the newest and most affordable mac ever.  the new computer has been the subject of speculation for several weeks and while few people will be surprised by the announcement many analysts had already said it was a sensible move. in january  apple sued a website after it published what it said were specifications for the new computer. ian harris  deputy editor of uk magazine mac format  said the machine would appeal to pc-owning consumers who had purchased an ipod.   they want a further taste of mac because they like what they have seen with ipod.  harris added:  everybody thought that apple was happy to remain a niche maker of luxury computers  and moving into a market dominated by low margin manufacturers like dell is a bold move.  but it shows that apple is keen to capitalise on the mass market success it s had with the ipod. the mac mini will appeal to pc users looking for an attractive   no fuss  computer.  the new ipod shuffle comes in two versions - one offering 512mb of storage for $99 (£69 in the uk) and a second with one gigabyte of storage for $149 (£99) - and went on sale tuesday. the music player has no display and will play songs either consecutively or shuffled. the smaller ipod will hold about 120 songs  said mr jobs. mr jobs told the delegates at macworld that ipod already had a 65% market share of all digital music players.,tech
2096,souped-up wi-fi is on the horizon super high-speed wireless data networks could soon be in use in the uk.  the government s wireless watchdog is seeking help on the best way to regulate the technology behind such networks called ultra wideband (uwb). ofcom wants to ensure that the arrival of uwb-using devices does not cause problems for those that already use the same part of the radio spectrum. uwb makes it possible to stream huge amounts of data through the air over short distances. one of the more likely uses of uwb is to make it possible to send dvd quality video images wirelessly to tv screens or to let people beam music to media players around their home. the technology has the potential to transmit hundreds of megabits of data per second. uwb could also be used to create so-called personal area networks that let a person s gadgets quickly and easily swap data amongst themselves. the technology works over a range up to 10 metres and uses billions of short radio pulses every second to carry data. at the recent consumer electronics show in las vegas products with uwb chips built-in got their first public airing.  currently  use of uwb is only allowed in the uk under a strict licencing scheme.  we re seeking opinion from industry to find out whether or not we should allow uwb on a licence-exempt basis   said a spokesman for ofcom.  companies have until 24 march to respond. in april the ec is due to start its own consultation on europe-wide adoption of uwb. the cross-europe body for radio regulators  known as the european conference of postal and telecommunications administrations (cept)  is carrying out research for this harmonisation programme. early sight of the cept work has caused controversy as some think it over-emphasises uwb s potential to interfere with existing users. by contrast a preliminary ofcom report found that it would be quite straight-forward to deploy uwb without causing problems for those that already use it. the ofcom spokesman said it was considering imposing a  mask  or set of technical restrictions on uwb-using devices.  we would want these devices to have very strict controls on power levels so they can not transmit a long way or over a wide area   he said. despite the current restrictions the technology is already being used. cambridge-based ubisense has about 40 customers around the world using the short-range radio technology  said david theriault  standards and regulatory liaison for ubisense. he said that uwb was driving novel ways to interact with computers.  it s like having a 3d mouse all the time   he said. he said that european decisions on what to do with uwb allied with ieee decisions on the exact specifications for it would help drive adoption. prior to its adoption as a way for gadgets and computers to communicate  uwb was used as a sensing technology. it is used to spot such things as cracks under the surface of runways or to help firemen detect people through walls.,tech
536,pc ownership to  double by 2010  the number of personal computers worldwide is expected to double by 2010 to 1.3 billion machines  according to a report by analysts forrester research.  the growth will be driven by emerging markets such as china  russia and india  the report predicted. more than a third of all new pcs will be in these markets  with china adding 178 million new pcs by 2010  it said. low-priced computers made by local companies are expected to dominate in such territories  forrester said. the report comes less than a week after ibm  a pioneer of the pc business  sold its pc hardware division to china s number one computer maker lenovo.  the $1.75bn (£900m) deal will make the combined operation the third biggest pc vendor in the world.  today s products from western pc vendors won t dominate in those markets in the long term   simon yates  a senior analyst for forrester  said.  instead local pc makers like lenovo group in china and aquarius in russia that can better tailor the pc form factor  price point and applications to their local markets will ultimately win the market share battle   he said. there are currently 575 million pcs in use globally. the united states  europe and asia-pacific are expected to add 150 million new pcs by 2010  according to the study. the report forecast that there will be 80 million new pc users in india by 2010 and 40 million new users in indonesia.,tech
904,telewest to challenge sky plus cable firm telewest is to offer a personal video recorder (pvr) in a set -top box to challenge sky plus.  sky plus is the market leader in the field of digital video recorders in the uk  with 474 000 subscribers. pvrs record tv programmes to a hard drive  letting viewers pause  and rewind live television and effectively  time shift  the viewing experience. a number of pvrs incorporating freeview digital terrestrial tv are also on the market but their success is limited. telewest s pvr will offer a 160gb hard drive  which has storage for up to 80 hours of programmes. the box has three tuners  which means viewers can record two channels simultaneously while watching a third channel.  sky plus boxes come in two versions - a 20gb version for £99 and a 160gb version for £399. sky also charges a £10 subscription fee to the service  unless viewers have a subscription to one of its premium packages. telewest has yet to reveal pricing for the new box or if it will be charging a subscription fee for the service.  eric tveter  president and chief operating officer at telewest broadband  said:  we will make our pvr set-top box available later this year  putting a stop to missed soaps  interrupted films and arguments over which programmes to record.  pvrs and recordable dvd players are set to replace video recorders as the standard method of recording and saving favourite tv programmes. last year  high street retailer dixons said it was going to stop selling vhs machines in favour of pvrs and recordable dvd machines. sky has said it aims to have 25% of its subscribers using sky plus by 2010 - it is predicting 10 million total subscribers by that date. it currently has 7.4 million subscribers  while telewest provides digital cable to 1.7 million customers.,tech
739,us duo in first spam conviction a brother and sister in the us have been convicted of sending hundreds of thousands of unsolicited e-mail messages to aol subscribers.  it is the first criminal prosecution of internet spam distributors. jurors in virginia recommended that the man  jeremy jaynes  serve nine years in prison and that his sister  jessica degroot  be fined $7 500. they were convicted under a state law that bars the sending of bulk e-mails using fake addresses.  they will be formally sentenced next year. a third defendant  richard rutkowski  was acquitted. prosecutors said jaynes was  a snake oil salesman in a new format   using the internet to peddle useless wares  news agency associated press reported. a  fed-ex refund processor  was supposed to allow people to earn $75 an hour working from home. another item on sale was an  internet history eraser . his sister helped him process credit card payments. jaynes amassed a fortune of $24m from his sales  prosecutors said.  he s been successful ripping people off all these years   ap quoted prosecutor russell mcguire as saying. jaynes was also found guilty of breaking a state law which prohibits the sending of more than 100 000 e-mails in 30 days  virginia state attorney general jerry kilgore reportedly said. prosecutors had asked for 15 years in jail for jaynes  and a jail term for his sister. but jaynes  lawyer david oblon called the nine-year recommended term  outrageous  and said his client believed he was innocent. he pointed out that all three of the accused lived in north carolina and were unaware of the virginia state law. spam messages are estimated to account for at least 60% of all e-mails sent.,tech
1338,big war games battle it out the arrival of new titles in the popular medal of honor and call of duty franchises leaves fans of wartime battle titles spoilt for choice.  the acclaimed pc title call of duty has been updated for console formats  building on many of the original s elements. for its part  the long-running medal of honor series has added pacific assault to its pc catalogue  adapting the console game rising sun. call of duty: finest hour casts you as a succession of allied soldiers fighting on world war 2 battlefronts including russia and north africa. it is a traditional first-person-viewed game that lets you control just one character  in the midst of a unit where cohorts constantly bark orders at you. on a near-identical note  medal of honor: pacific assault does all it can to make you feel part of a tight-knit team and plum in the middle of all-out action. its arenas are the war s pacific battles  including guadalcanal and pearl harbour. you play one character throughout  a raw and rather talkative us soldier.  both games rely on a carefully stage-managed structure that keeps things ticking along. when this works  it is a brilliant device to make you feel part of a story. when it does not  it is tedious.  a winning moment is an early scene in pacific assault  where you come under attack at the famous us base in hawaii. you are first ushered into a gunboat attacking the incoming waves of japanese planes  then made to descend into a sinking battleship to rescue crewman  before seizing the anti-aircraft guns. it is one of the finest set-pieces ever seen in a video game. this notion of shuffling the player along a studiously pre-determined path  forcibly witnessing a series of pre-set moments of action  is a perilous business which can make the whole affair feel stilted rather than organic. the genius of something like half life 2 is that it skilfully disguises its linear plotting by various means of misdirection. this pair of games do not really accomplish that  being more concerned with imparting a full-on atmospheric experience.  call of duty comes with a suitably bombastic score and overblown presentation. finest hour has a similar determination  framing everything in moody wartime music  archive footage and lots of reflective voice-overs.  letting you play a number of different roles is an interesting ploy that adds new dimensions to the call of duty endeavour  even if it sacrifices the narrative flow somewhat. the game s drawback could be said to be its format; tastes differ  but these wartime shooters often do seem to work better on pc. the mouse control is a big reason why  along with the sharper graphics a top-end computer can muster and the apparent notion that pc games are allowed to get away with a bit more subtlety. call of duty on pc was more detailed  plot-wise and graphically  and this new adaptation feels a little rough and ready. targeting with the ps2 controller proved tricky  not helped by unconvincing collision-detection. you can shoot an enemy repeatedly with zero question as to your aim  yet the bullets will just refuse to hit him. checkpoints are so few and far between that when you get shot  which happens regularly  you are set harshly far back  and will find yourself covering vast tracts of scorched earth again and again. the game wants to be a challenge  and is  and many players will like it for that. it is as dynamic a battlefield simulator as you will experience and even if it is not as refined as its pc parent  the sense of being part of the action is thoroughly impressive.  both of these games feature military colleagues who are disturbingly bad shots and prone to odd behaviour. and in pacific assault in particular  their commands and comments are irritatingly meaningless.  but the teamwork element in titles like this is superficial  designed to add atmosphere and camaraderie rather than affect the gameplay mechanics at all. of the two games  pacific assault gets more things right  including little points like auto-saving intelligently and having tidier presentation. it engages you very well and also looks wonderful  making the most of the lush tropical settings that are reminiscent of the glorious far cry  although we had to ramp up the settings on a high-spec machine to get the most out of them. finest hour is by no means bad  and it is only because the pc original was so dazzling that this version sometimes feels underwhelming. those looking for a wartime game with plenty of atmosphere and a hearty abundance of enemies to shoot will be contented. but they will also have a niggling puzzlement as to why it does not break a little more ground rather then just being competent.,tech
702,peer-to-peer nets  here to stay  peer-to-peer (p2p) networks are here to stay  and are on the verge of being exploited by commercial media firms  says a panel of industry experts.  once several high-profile legal cases against file-sharers are resolved this year  firms will be very keen to try and make money from p2p technology. the expert panel probed the future of p2p at the consumer electronics show in las vegas earlier in january. the first convictions for p2p piracy were handed out in the us in january. william trowbridge and michael chicoine pleaded guilty to charges that they infringed copyright by illegally sharing music  movies and software. since the first successful file-sharing network napster was forced to close down  the entertainment industry has been nervous and critical of p2p technology  blaming it for falling sales and piracy. but that is going to change very soon  according to the panel.  the music and film industries have started some big legal cases against owners of legitimate p2p networks - which are not illegal in themselves - and of individuals accused of distributing pirated content over networks. but they have slowly realised that p2p is a good way to distribute content  said travis kalanick  founder and chairman of p2p network red swoosh  and soon they are all going to want a slice of it. they are just waiting to come up with  business models  that work for them  which includes digital rights management and copy-protection standards.  but  until the legal actions are resolved  experimentation with p2p cannot not happen  said michael weiss  president of streamcast networks. remembering the furore around vcrs when they first came out  mr weiss said:  old media always tries to stop new media.  when they can t stop it  they try to control it. then they figure out how to make money and they always make a lot of money.  once the courts decided that the vcr in itself was not an illegal technology  the film studios turned it into an extremely lucrative business. in august 2004  the san francisco-based us court of appeals ruled in favour of grokster and streamcast  two file-sharing networks. the court said they were essentially in the same position that sony was in the 1980s vcr battle  and said that the networks themselves could not be deemed as illegal.  p2p networks usually do not rely on dedicated servers for the transfer of files. instead it uses direct connections between computers - or clients. there are now many different types of p2p systems than work in different ways. p2p nets can be used to share any kind of file  like photos  free software  licensed music and any other digital content. the bbc has already decided to embrace the technology. it aims to offer most of its own programmes for download this year and it will use p2p technology to distribute them. the files would be locked seven days after a programme aired making rights management easier to control. but the technology is still demonised and misunderstood by many. the global entertainment industry says more than 2.6 billion copyrighted music files are downloaded every month  and about half a million films are downloaded a day. legal music download services  like apple itunes  napster  have rushed into the music marketplace to try and lure file-sharers away from free content. sales of legally-downloaded songs grew tenfold in 2004  with 200 million tracks bought online in the us and europe in 12 months  the ifpi reported this week. but such download services are very different from p2p networks  not least because of the financial aspect.  there are several money-spinning models that could turn p2p into a golden egg for commercial entertainment companies. paid-for-pass-along  in which firms receive money each time a file is shared  along with various drm solutions and advertiser-based options are all being considered.  we see there are going to be different models for commoditising p2p   said marc morgenstern  vice president of anti-piracy firm overpeer.   consumers are hungry for it and we will discover new models together   agreed mr morgenstern. but many net users will continue to ignore the entertainment industry s potential controlling grip on content and p2p technology by continuing to use it for their own creations. unsigned bands  for example  use p2p networks to distribute their music effectively  which also draws the attention of record companies looking for new artists to sign.  increasingly  what you are seeing on p2p is consumer-created content   said derek broes  from microsoft.  they will probably pay an increasing role in helping p2p spread   he said. looking into p2p s future  file sharing is just the beginning for p2p networks  as far as mr broes is concerned.  once some of these issues are resolved  you are going to see aggressive movement to protect content  but also in ways that are unimaginable now   he said.  file-sharing is the tip of the iceberg.,tech
631,putting a face to  big brother  literally putting a face on technology could be one of the keys to improving our interaction with hi-tech gadgets.  imagine a surveillance system that also presents a virtual embodiment of a person on a screen who can react to your behaviour  and perhaps even alert you to new e-mails. basic versions of these so-called avatars already exist. together with speech and voice recognition systems  they could replace the keyboard and mouse in the near future. some of these ideas have been showcased at the london s science museum  as part of its future face exhibition.  one such avatar is jeremiah. it is a virtual man  which you can download for free and install in your computer.  his creator  richard bowden  lecturer at the centre for vision  speech and signal processing at the university of surrey  refers to jeremiah as  him   rather than it.  jeremiah is a virtual face that attempts to emulate humans in the way it responds to activity. he is very childlike  he likes visual stimulus   he told the bbc news website.  when he sees children running and laughing and waving at him  he smiles at them. if you ignore him  he gets angry. if you leave  he gets sad. and you can also even surprise him.  jeremiah is not actually intelligent. it works on vision  reacting in a preset way to the information provided by a surveillance tracker system. it is not able to talk or to hear you  at least not yet. the surrey team is already working on jeremiah s next version  that will replace the human face with an underwater and more interactive creature: finn the fish.  i am interested in the interaction  providing the ability of a system to watch what s going on and make decisions based on that   explained dr bowden.  the research comes at a time when people are having to cope with an increasing number of hi-tech gadgets.  experts say a much more natural way to interact with these devices  such as a virtual human  could make it much easier to make the most of all those new gizmos.  if you get up at three o clock in the morning  and you go downstairs  there are probably two things you are going to do: either going to the bathroom  or maybe you are going to make a cup of tea   said dr bowden.  now if the system can watch your behaviour over time  it can learn this  so it would predict what you are going to do  turn on the lights for you  or  before you even get to the kettle  it could have switched it on.  you might even be able to tell your home surveillance system that you will be going away on holiday  and ask if it could make sure that the house is secure once you have left. this might sound like a scary vision of an orwellian future. but it might all depend on the face that is watching you.  when we put the surveillance cameras in our centre  a lot of people were very unhappy about the fact that there was a system watching them   said dr bowden.  but when jeremiah s camera went in  nobody minded  because although it s still watching them  they could see what it was watching.,tech
